1585254449364
1585259935306,10,0,-0.25387207,1.9435583,0.5640271
1585259935341,4,3,-0.15233281,0.0010652645,-0.033023197
1585259935502,10,0,0.11496094,1.7004639,0.53169435
1585259935537,4,3,0.07350325,-0.024501082,0.010652645
1585259935699,10,0,0.04430786,0.9017249,0.64665526
1585259935733,4,3,0.099069595,0.0031957934,-0.004261058
1585259935895,10,0,0.14370117,0.4897815,0.45864624
1585259935930,4,3,0.08628642,-0.0063915867,-0.0031957934
1585259936091,10,0,0.0742456,0.5292993,0.21315674
1585259936126,4,3,-0.02876214,-0.0127831735,0.011717909
1585259936288,10,0,0.2802173,0.73407346,0.33769774
1585259936322,4,3,-0.018109495,0.0,-0.0053263223
1585259936484,10,0,0.11975098,0.6215076,0.37482056
1585259936518,4,3,0.017044231,-0.0063915867,-0.010652645
1585259936680,10,0,0.16645385,0.44547364,0.22992188
1585259936715,4,3,0.094808534,-0.029827405,0.0
1585259936877,10,0,0.2969824,0.48858398,0.33889526
1585259936911,4,3,-0.0031957934,-0.014913702,0.004261058
1585259937073,10,0,0.3329077,0.6274951,0.27183473
1585259937107,4,3,0.017044231,-0.008522116,-0.002130529
1585259937269,10,0,0.16405883,0.50774413,0.2574646
1585259937304,4,3,0.027696876,-0.013848438,-0.039414786
1585259937466,10,0,0.24069947,0.6382727,0.43110353
1585259937500,4,3,-0.05965481,-0.10439591,-0.350472
1585259937662,10,0,0.5400769,0.33530274,0.7580237
1585259937697,4,3,-0.72437984,-0.76912093,0.15233281
1585259937858,10,0,1.104104,1.2226574,1.3376184
1585259937893,4,3,-2.1518342,0.034088463,0.15020229
1585259938055,10,0,-0.068258055,0.95321774,0.45625123
1585259938089,4,3,-0.3739078,0.07882957,0.011717909
1585259938251,10,0,0.05029541,1.712439,-0.20597167
1585259938286,4,3,0.10652644,0.0777643,-0.113983296
1585259938447,10,0,0.38320312,1.8573376,0.11615845
1585259938482,4,3,-0.65407234,0.12357067,0.080960095
1585259938644,10,0,0.29099488,0.05748047,0.45265868
1585259938678,4,3,-0.22796659,0.20026971,0.0031957934
1585259938840,10,0,-0.77718383,0.15447876,0.61911255
1585259938875,4,3,0.44528052,-0.03195793,0.07243798
1585259939036,10,0,-1.3256433,1.165177,3.4488282
1585259939071,4,3,-0.5070659,0.3174488,-0.34940675
1585259939233,10,0,0.21555176,0.43110353,0.2814148
1585259939267,4,3,0.15446334,0.004261058,-0.020240024
1585259939429,10,0,0.5113367,1.4274316,0.36284545
1585259939464,4,3,0.18961707,-0.067111656,0.0628506
1585259939625,10,0,0.41912842,2.1734803,0.39637575
1585259939660,4,3,-0.10333065,-0.0063915867,-0.03834952
1585259939822,10,0,0.3820056,-1.5507752,1.0825489
1585259939856,4,3,-0.2759035,0.08841695,-0.092678
1585259940018,10,0,0.556842,-2.7363098,0.93765014
1585259940053,4,3,0.20559603,-0.00958738,-0.066046394
1585259940214,10,0,0.4682263,-0.5412744,0.5999524
1585259940249,4,3,0.8628642,-0.034088463,0.017044231
1585259940411,10,0,1.2166699,2.4632776,0.39517823
1585259940445,4,3,-0.52837116,0.22690132,-0.007456851
1585259940607,10,0,-0.11975098,0.21914428,0.64665526
1585259940642,4,3,0.13741912,-0.013848438,-0.014913702
1585259940803,10,0,0.07783814,3.5805542,-0.63587767
1585259940838,4,3,-0.35579833,-0.3323625,-0.18429075
1585259941000,10,0,0.026345216,0.7699988,0.34248778
1585259941034,4,3,0.15978967,-0.05326322,-0.08522116
1585259941196,10,0,0.7424561,2.0022364,0.9951306
1585259941230,4,3,-0.13635385,0.00958738,0.05965481
1585259941392,10,0,0.2945874,-0.0119750975,-0.93286014
1585259941427,4,3,0.6466155,0.10120012,0.034088463
1585259941589,10,0,-0.27303222,1.0526111,0.17723145
1585259941623,4,3,0.07989483,-0.22903186,-0.15978967
1585259941785,10,0,1.4968872,1.6178356,-3.9457946
1585259941819,4,3,-0.5752428,0.10120012,0.05752428
1585259941981,10,0,0.74485105,0.26225463,0.5760022
1585259942016,4,3,0.6551376,0.033023197,0.058589544
1585259942177,10,0,1.1771522,1.5507752,0.26105714
1585259942212,4,3,-0.27164242,0.23222765,0.08415589
1585259942374,10,0,0.54247195,-1.9112256,-0.11855347
1585259942408,4,3,0.5091964,-0.061785337,-0.04261058
1585259942570,10,0,0.40236327,0.06346802,0.60713744
1585259942605,4,3,0.16724652,-0.047936898,-0.041545313
1585259942766,10,0,0.38080812,0.6274951,0.31734008
1585259942801,4,3,-0.02663161,-0.16298546,0.0127831735
1585259942963,10,0,0.37841308,0.20597167,0.92687255
1585259942997,4,3,-0.36645097,-0.4165184,0.50387007
1585259943159,10,0,-0.124541014,1.0777588,0.66342044
1585259943194,4,3,0.45380265,0.12250541,0.20559603
1585259943355,10,0,0.25985962,1.5914905,0.27183473
1585259943390,4,3,-0.2759035,-0.12676647,-0.044741105
1585259943552,10,0,0.5113367,1.2741504,0.32572266
1585259943586,4,3,0.113983296,-0.07882957,0.033023197
1585259943748,10,0,1.1520044,0.30895752,6.6701293
1585259943783,4,3,0.47404268,0.044741105,0.018109495
1585259943944,10,0,0.63587767,1.2777429,1.607058
1585259943979,4,3,0.7233145,0.33449304,-0.5273059
1585259944141,10,0,0.4263135,0.5664221,0.40954834
1585259944175,4,3,0.3685815,-0.02663161,-0.022370553
1585259944337,10,0,0.34727782,1.404679,0.40954834
1585259944372,4,3,0.03621899,0.06072007,0.070307456
1585259944534,10,0,0.366438,1.475332,0.1472937
1585259944568,4,3,0.26418558,0.0010652645,0.0127831735
1585259944730,10,0,-0.6251001,-0.019160157,0.21435425
1585259944764,4,3,-0.09161274,-1.0492854,-0.027696876
1585259944926,10,0,0.019160157,0.42511597,-4.4259963
1585259944961,4,3,-0.4697816,0.14807175,0.07563377
1585259945123,10,0,0.40835083,0.32811767,0.33769774
