1585254666833
1585260152504,10,0,0.37482056,2.0501368,1.045426
1585260152781,10,0,0.08981323,1.1328442,0.45984375
1585260152816,4,3,-0.0053263223,-0.011717909,0.007456851
1585260152977,10,0,0.23111938,1.169967,0.5041516
1585260153012,4,3,-0.035153728,0.022370553,0.008522116
1585260153174,10,0,0.3161426,0.5736072,0.31135255
1585260153208,4,3,-0.0031957934,0.002130529,0.051132694
1585260153370,10,0,0.31015503,0.7640112,0.23950195
1585260153405,4,3,-0.05965481,-0.022370553,-0.0063915867
1585260153566,10,0,0.3065625,0.9460327,0.4418811
1585260153601,4,3,0.0010652645,0.0,-0.002130529
1585260153763,10,0,0.23590942,0.48379394,0.4646338
1585260153797,4,3,0.061785337,0.007456851,0.0031957934
1585260153959,10,0,0.42152345,0.10657837,0.55324954
1585260153994,4,3,0.14168017,0.007456851,0.013848438
1585260154155,10,0,0.27542725,0.63468015,0.2562671
1585260154190,4,3,0.007456851,-0.008522116,-0.0053263223
1585260154352,10,0,0.18920654,0.61552,0.39996827
1585260154386,4,3,0.05006743,0.002130529,0.0063915867
1585260154548,10,0,0.19399658,0.82867676,0.31015503
1585260154583,4,3,-0.039414786,0.0031957934,0.0
1585260154744,10,0,0.429906,0.028740235,0.4658313
1585260154779,4,3,0.022370553,0.03621899,-0.0031957934
1585260154941,10,0,0.124541014,0.6394702,0.7927515
1585260154976,4,3,-0.76272935,-0.10865697,0.25566345
1585260155137,10,0,0.6095325,1.6274158,1.0382409
1585260155172,4,3,-0.2993393,0.027696876,-0.00958738
1585260155333,10,0,0.796344,0.85502195,0.852627
1585260155368,4,3,-0.42290998,0.040480047,-0.04580637
1585260155530,10,0,0.22872436,-1.1663746,0.59755737
1585260155565,4,3,0.4974785,0.06924219,0.039414786
1585260155726,10,0,0.6550378,1.0154883,0.30177248
1585260155761,4,3,0.09374327,0.051132694,0.056459013
1585260155923,10,0,0.72808594,1.7567468,0.75203615
1585260155957,4,3,-0.4729774,0.049002163,0.00958738
1585260156119,10,0,0.11735596,0.9472302,0.064665526
1585260156154,4,3,0.011717909,0.037284255,0.00958738
1585260156315,10,0,0.76640624,5.54926,-0.16884887
1585260156350,4,3,-1.1611382,0.067111656,0.020240024
1585260156512,10,0,-0.44786865,0.06346802,0.11136841
1585260156547,4,3,0.2790993,-0.08841695,0.02663161
1585260156708,10,0,1.2094848,4.0583606,-0.6119275
1585260156743,4,3,-0.350472,-0.024501082,0.011717909
1585260156904,10,0,-0.8083191,1.3400134,-3.187771
1585260156939,4,3,-0.12250541,-0.4729774,-0.18642128
1585260157101,10,0,0.29219237,1.1807446,0.3568579
1585260157136,4,3,-0.20133498,-0.00958738,-0.0010652645
1585260157297,10,0,0.29219237,1.9016455,0.34488282
1585260157332,4,3,-0.4612595,-0.051132694,-0.020240024
1585260157493,10,0,-0.37122804,1.3831238,0.60234743
1585260157528,4,3,-0.19281286,-0.0628506,-0.095873795
1585260157690,10,0,0.16645385,0.5161267,0.366438
1585260157725,4,3,-0.08522116,0.0,0.04261058
1585260157886,10,0,1.1843371,3.2440538,1.3172607
1585260157921,4,3,-1.2090751,0.18642128,0.0031957934
1585260158083,10,0,0.17244141,0.59276736,0.4418811
1585260158117,4,3,-0.0010652645,0.047936898,-0.0063915867
1585260158279,10,0,0.0023950196,3.2692018,-2.046544
1585260158314,4,3,-0.22796659,0.051132694,0.041545313
1585260158475,10,0,0.17842895,1.1891272,-1.7974621
1585260158510,4,3,-0.017044231,-0.08415589,-0.22796659
1585260158672,10,0,0.4394861,0.29817992,0.83945435
1585260158706,4,3,0.12250541,-0.00958738,-0.03195793
1585260158868,10,0,0.067060545,0.25985962,0.2335144
1585260158903,4,3,-0.056459013,-0.018109495,-0.010652645
1585260159064,10,0,0.017962646,0.18561402,-0.10538086
1585260159099,4,3,0.2609898,-0.09161274,-0.023435818
1585260159260,10,0,0.4263135,2.003434,1.2142749
1585260159295,4,3,-0.3153183,-0.023435818,-0.06072007
1585260159457,10,0,-1.0909314,-0.06346802,0.26584718
1585260159492,4,3,0.0053263223,-0.08522116,-0.049002163
1585260159653,10,0,-0.16046631,0.26225463,0.6430628
1585260159688,4,3,0.27803403,-0.25566345,0.08841695
1585260159850,10,0,-1.1064991,1.4394068,1.3388159
1585260159884,4,3,0.39627838,0.49960902,-0.20772657
1585260160046,10,0,0.7424561,-0.04670288,1.1268567
1585260160081,4,3,0.07350325,0.02130529,-0.010652645
1585260160242,10,0,0.5041516,0.4406836,0.42511597
1585260160277,4,3,-0.10439591,0.05326322,-0.023435818
1585260160438,10,0,0.48020142,2.074087,1.0981164
1585260160473,4,3,-0.17257284,0.044741105,-0.03195793
1585260160635,10,0,0.45505372,0.15567628,0.23830444
1585260160669,4,3,-0.049002163,0.013848438,0.030892668
1585260160831,10,0,0.8789722,1.1280541,1.0621911
1585260160866,4,3,-0.6956177,0.024501082,-0.068176925
1585260161027,10,0,0.05388794,-0.24189697,0.671803
1585260161062,4,3,0.24927188,-0.022370553,0.0063915867
1585260161224,10,0,-0.27542725,2.5279431,-1.3819263
1585260161258,4,3,-0.2514024,0.19068234,-0.043675844
1585260161420,10,0,1.4178516,-1.1436218,1.3915063
1585260161455,4,3,-0.34301513,0.12357067,-0.008522116
1585260161616,10,0,0.31015503,0.4418811,0.6610254
1585260161651,4,3,0.05006743,0.02876214,0.013848438
1585260161813,10,0,0.5556445,1.1172767,0.368833
1585260161847,4,3,0.017044231,0.02876214,0.05006743
1585260162009,10,0,0.59635985,0.63468015,0.32452515
1585260162044,4,3,0.10865697,0.05326322,0.02663161
1585260162205,10,0,0.61911255,0.4921765,0.09699829
1585260162240,4,3,0.05326322,-0.025566347,-0.025566347
1585260162401,10,0,0.32452515,0.86579955,-0.23111938
1585260162436,4,3,-0.09161274,0.017044231,-0.043675844
1585260162598,10,0,1.1711645,1.167572,0.3568579
1585260162633,4,3,-1.0109359,0.22050974,0.10120012
1585260162794,10,0,0.4790039,0.43110353,0.5712122
1585260162829,4,3,0.6380934,0.11504856,0.11611383
1585260162990,10,0,0.083825685,0.73048097,0.5760022
1585260163025,4,3,0.09374327,-0.850081,0.5496765
